return_period_yr,max_hail_in,n_cells
3.328673190866121,6.2087584,147
3.328451604313673,6.2087197,147
3.328230047260867,6.2087007,147
3.3280085197018106,6.2086625,147
3.327787021630616,6.20866,147
3.327565553041395,6.2085342,147
3.3273441139282625,6.208271,147
3.327122704285334,6.2082186,147
3.326901324106727,6.208145,147
3.32667997338656,6.2080455,147
3.326458652118954,6.2080226,147
3.326237360298031,6.2079825,147
3.326016097917914,6.2079797,147
3.3257948649727287,6.2079363,147
3.3255736614566014,6.207933,147
3.3253524873636606,6.2078695,147
3.325131342688036,6.2078557,147
3.3249102274238598,6.207811,147
3.3246891415652637,6.207807,147
3.324468085106383,6.207756,147
3.3242470580413537,6.207728,147
3.3240260603643135,6.207603,147
3.323805092069401,6.207589,147
3.3235841531507577,6.2075295,147
3.3233632436025258,6.207431,147
3.323142363418849,6.207378,147
3.3229215125938727,6.2073064,147
3.3227006911217436,6.207306,147
3.322479898996611,6.207266,147
3.3222591362126246,6.2072096,147
3.322038402763936,6.2071857,147
3.3218176986446983,6.2071247,147
3.3215970238490664,6.206984,147
3.321376378371197,6.2069397,147
3.3211557622052474,6.206929,147
3.3209351753453773,6.206921,147
3.3207146177857476,6.2068853,147
3.320494089520521,6.2068605,147
3.3202735905438607,6.206759,147
3.3200531208499338,6.206748,147
3.3198326804329064,6.2067184,147
3.319612269286947,6.2067037,147
3.319391887406227,6.206587,147
3.3191715347849176,6.206515,147
3.318951211417192,6.2064643,147
3.3187309172972257,6.2064023,147
3.318510652419194,6.2063394,147
3.3182904167772764,6.206289,147
3.318070210365651,6.206245,147
3.3178500331785004,6.2062073,147
3.317629885210006,6.2061324,147
3.3174097664543525,6.206058,147
3.3171896769057256,6.2060375,147
3.3169696165583122,6.2059975,147
3.316749585406302,6.2059197,147
3.3165295834438844,6.2059093,147
3.3163096106652517,6.205826,147
3.3160896670645976,6.20581,147
3.3158697526361163,6.2058043,147
3.315649867374005,6.2057376,147
3.315430011272462,6.205732,147
3.3152101843256863,6.2056723,147
3.314990386527879,6.2056217,147
3.314770617873243,6.2055426,147
3.3145508783559827,6.2055297,147
3.3143311679703036,6.2054877,147
3.314111486710413,6.2054877,147
3.3138918345705197,6.205417,147
3.313672211544834,6.2054095,147
3.313452617627568,6.2053823,147
3.313233052812935,6.2053165,147
3.3130135170951496,6.2052717,147
3.312794010468429,6.205216,147
3.3125745329269907,6.2051935,147
3.3123550844650547,6.205078,147
3.3121356650768417,6.2050347,147
3.311916274756574,6.2048793,147
3.311696913498477,6.204869,147
3.3114775812967747,6.204723,147
3.3112582781456954,6.204648,147
3.3110390040394675,6.204623,147
3.3108197589723214,6.2045507,147
3.310600542938489,6.2045426,147
3.3103813559322033,6.20454,147
3.3101621979476996,6.2044287,147
3.3099430689792135,6.204424,147
3.309723969020984,6.204369,147
3.309504898067249,6.204203,147
3.309285856112251,6.204021,147
3.3090668431502315,6.2039437,147
3.3088478591754353,6.2039037,147
3.308628904182107,6.203756,147
3.308409978164494,6.2037373,147
3.308191081116845,6.203733,147
3.3079722130334104,6.2037244,146
3.3077533739084415,6.2035656,146
3.307534563736191,6.2034564,146
3.3073157825109143,6.2034335,146
3.307097030226867,6.2033186,146
3.306878306878307,6.203293,146
3.3066596124594936,6.2032366,146
3.3064409469646874,6.2032294,146
3.3062223103881503,6.2031336,146
3.306003702724147,6.20308,146
3.3057851239669422,6.203007,146
3.3055665741108027,6.2029862,146
3.305348053149997,6.202928,146
3.305129561078794,6.20287,146
3.3049110978914666,6.202868,146
3.3046926635822866,6.202853,146
3.304474258145529,6.2028065,146
3.304255881575469,6.202792,146
3.3040375338663845,6.202733,146
3.3038192150125547,6.202648,146
3.303600925008259,6.2026057,146
3.3033826638477803,6.202591,146
3.3031644315254014,6.2025905,146
3.3029462280354074,6.202568,146
3.3027280533720855,6.202483,146
3.3025099075297226,6.2024517,146
3.302291790502609,6.2024198,146
3.302073702285035,6.202413,146
3.3018556428712937,6.20241,146
3.301637612255679,6.202408,146
3.301419610432486,6.202373,146
3.3012016373960122,6.202356,146
3.300983693140556,6.202291,146
3.300765777660417,6.2022715,146
3.3005478909498978,6.202252,146
3.3003300330033003,6.2022395,146
3.3001122038149298,6.2021728,146
3.299894403379092,6.2021384,146
3.2996766316900943,6.2019453,146
3.2994588887422465,6.2019362,146
3.299241174529858,6.201891,146
3.299023489047242,6.201792,146
3.2988058322887115,6.2016983,146
3.2985882042485817,6.2016497,146
3.298370604921169,6.201603,146
3.2981530343007917,6.201534,146
3.297935492381769,6.201496,146
3.2977179791584224,6.2014165,146
3.297500494625074,6.2013006,146
3.2972830387760483,6.201277,146
3.297065611605671,6.2012243,146
3.2968482131082686,6.2012215,146
3.29663084327817,6.201215,146
3.2964135021097047,6.2011585,146
3.2961961895972047,6.2011166,144
3.2959789057350033,6.2011037,144
3.2957616505174347,6.2010245,144
3.2955444239388347,6.200954,144
3.295327225993541,6.20094,144
3.295110056675893,6.200911,144
3.2948929159802307,6.200691,144
3.2946758039008963,6.2006645,144
3.294458720432233,6.20066,142
3.294241665568586,6.200614,142
3.294024639304302,6.200565,142
3.2938076416337285,6.200553,142
3.293590672551215,6.200453,142
3.293373732051113,6.2004237,142
3.2931568201277743,6.2004166,142
3.292939936775553,6.2003613,142
3.2927230819888047,6.200347,142
3.292506255761886,6.2002983,142
3.2922894580891553,6.200263,142
3.2920726889649723,6.2000017,142
3.2918559483836987,6.1999893,142
3.291639236339697,6.19998,142
3.2914225528273318,6.199972,142
3.291205897840969,6.1999683,142
3.290989271374975,6.199934,142
3.29077267342372,6.1998367,142
3.2905561039815727,6.199794,142
3.290339563042906,6.1997366,142
3.2901230506020926,6.19963,142
3.289906566653507,6.199606,142
3.2896901111915255,6.1995354,142
3.289473684210526,6.1994567,142
3.289257285704888,6.1994452,142
3.289040915668991,6.199416,142
3.2888245740972177,6.199368,142
3.2886082609839518,6.1993446,142
3.288391976323578,6.199288,142
3.2881757201104826,6.1992607,142
3.2879594923390543,6.1992154,142
3.287743293003682,6.1991897,142
3.287527122098757,6.1991816,142
3.287310979618672,6.199133,142
3.28709486555782,6.1991215,142
3.2868787799105967,6.199121,142
3.2866627226713994,6.1990914,142
3.286446693834626,6.198976,142
3.286230693394676,6.198967,142
3.2860147213459516,6.198966,142
3.2857987776828548,6.1989536,142
3.2855828623997896,6.1989284,142
3.2853669754911623,6.1989202,142
3.2851511169513796,6.1988893,142
3.2849352867748505,6.19882,142
3.2847194849559846,6.198774,142
3.284503711489194,6.1986456,142
3.284287966368891,6.1985464,142
3.284072249589491,6.198528,141
3.2838565611454094,6.1984773,141
3.283640901031063,6.1984305,141
3.283425269240872,6.1984277,141
3.283209665769256,6.198417,141
3.2829940906106367,6.198397,141
3.282778543759438,6.198316,141
3.282563025210084,6.1983128,141
3.282347534957001,6.1982837,141
3.2821320729946173,6.1982713,141
3.2819166393173616,6.1982455,141
3.281701233919664,6.198164,141
3.2814858567959573,6.1981273,141
3.2812705079406745,6.1981106,141
3.2810551873482514,6.198028,141
3.2808398950131235,6.1979833,141
3.280624630929729,6.1978836,141
3.2804093950925077,6.197834,141
3.2801941874959,6.1978273,141
3.279979008134348,6.197781,141
3.279763857002296,6.1977406,141
3.2795487340941887,6.1977186,141
3.279333639404473,6.1976366,141
3.279118572927597,6.1976147,141
3.2789035346580104,6.197543,141
3.278688524590164,6.197524,141
3.27847354271851,6.197418,141
3.2782585890375033,6.1974163,141
3.2780436635415984,6.197395,141
3.2778287662252525,6.1973686,141
3.2776138970829236,6.1973495,141
3.277399056109072,6.1973324,141
3.277184243298158,6.197233,141
3.2769694586446456,6.197207,141
3.2767547021429975,6.197179,141
3.2765399737876804,6.1970634,141
3.2763252735731605,6.197031,141
3.2761106014939063,6.196956,141
3.2758959575443884,6.1969438,141
3.2756813417190775,6.196846,141
3.275466754012447,6.1967444,141
3.2752521944189703,6.1967387,141
3.2750376629331237,6.1967316,141
3.2748231595493844,6.196701,141
3.2746086842622306,6.1966443,141
3.2743942370661427,6.1966324,141
3.274179817955602,6.196603,141
3.2739654269250917,6.196539,141
3.2737510639690957,6.196433,141
3.2735367290821005,6.1963973,141
3.2733224222585924,6.1963973,141
3.273108143493061,6.196384,141
3.272893892779996,6.1963806,141
3.2726796701138894,6.1963563,141
3.2724654754892337,6.196102,141
3.2722513089005236,6.195977,141
3.272037170342255,6.1958656,141
3.2718230598089257,6.195822,141
3.271608977295034,6.1958065,141
3.27139492279508,6.1958017,141
3.271180896303566,6.195772,141
3.270966897814994,6.195751,141
3.27075292732387,6.19573,141
3.2705389848246993,6.195728,141
3.270325070311989,6.195716,141
3.2701111837802483,6.1956954,141
3.269897325223988,6.1956706,141
3.269683494637719,6.1956263,141
3.269469692015955,6.195566,141
3.2692559173532105,6.1955237,141
3.2690421706440014,6.1955037,141
3.268828451882845,6.1954603,141
3.268614761064261,6.1954055,141
3.268401098182769,6.195391,141
3.268187463232891,6.19538,141
3.2679738562091503,6.1953397,141
3.2677602771060714,6.1952386,141
3.2675467259181805,6.1951137,141
3.267333202640005,6.195022,141
3.2671197072660743,6.194972,141
3.266906239790918,6.194926,141
3.2666928002090683,6.1948686,141
3.2664793885150583,6.1948533,141
3.266266004703423,6.1947484,141
3.266052648768698,6.1947284,141
3.2658393207054215,6.1945505,141
3.2656260205081313,6.1943297,141
3.265412748171369,6.1942425,141
3.2651995036896753,6.1941357,141
3.2649862870575945,6.1941066,141
3.26477309826967,6.1940355,141
3.264559937320449,6.194005,141
3.2643468042044788,6.1939254,141
3.2641336989163077,6.193922,141
3.2639206214504863,6.1939163,141
3.2637075718015667,6.193824,141
3.2634945499641015,6.193626,141
3.263281555932646,6.1934686,141
3.2630685897017555,6.1933146,141
3.262855651265988,6.1932917,141
3.2626427406199023,6.19319,141
3.2624298577580584,6.1930876,141
3.262217002675018,6.1929717,141
3.2620041753653446,6.192846,141
3.261791375823602,6.1927924,141
3.2615786040443573,6.1927104,141
3.261365860022177,6.1926994,141
3.261153143751631,6.192664,141
3.2609404552272876,6.1926217,141
3.26072779444372,6.1926093,141
3.2605151613955003,6.1925683,141
3.260302556077204,6.19251,141
3.260089978483406,6.1923532,141
3.2598774286086845,6.1923394,141
3.2596649064476173,6.1922884,141
3.259452411994785,6.1922293,141
3.259239945244769,6.1920657,141
3.2590275061921523,6.1920347,141
3.2588150948315193,6.19202,141
3.258602711157456,6.1920013,141
3.258390355164549,6.19196,141
3.258178026847387,6.191937,141
3.2579657262005606,6.1919017,141
3.2577534532186605,6.191892,141
3.25754120789628,6.1918554,141
3.257328990228013,6.191822,141
3.2571168002084554,6.1917934,141
3.2569046378322044,6.191727,141
3.256692503093858,6.191698,141
3.256480395988016,6.1916866,141
3.2562683165092805,6.1915903,141
3.256056264652253,6.1914344,141
3.255844240411539,6.1913805,141
3.255632243781742,6.191254,141
3.255420274757471,6.191139,141
3.2552083333333335,6.191131,141
3.2549964195039385,6.1909876,141
3.254784533263898,6.1909533,141
3.254572674607824,6.1909494,141
3.2543608435303306,6.1909213,141
3.254149040026033,6.1908646,141
3.2539372640895485,6.1908045,141
3.253725515715494,6.1907687,141
3.2535137948984905,6.190731,141
3.2533021016331576,6.190724,141
3.2530904359141184,6.1906476,141
3.2528787977359963,6.1906104,141
3.2526671870934165,6.1905346,141
3.2524556039810055,6.190504,141
3.2522440483933917,6.1904936,141
3.252032520325203,6.19046,141
3.251821019771072,6.190312,141
3.2516095467256294,6.1901865,141
3.2513981011835087,6.1901765,141
3.2511866831393457,6.190127,141
3.250975292587776,6.1900597,141
3.250763929523438,6.1899877,141
3.25055259394097,6.1899157,141
3.2503412858350127,6.189902,141
3.2501300052002082,6.189862,141
3.249918752031199,6.1898494,141
3.249707526322631,6.1897936,141
3.2494963280691493,6.189776,141
3.2492851572654016,6.1897545,141
3.2490740139060366,6.189685,141
3.248862897985705,6.1896324,141
3.2486518094990577,6.1895986,141
3.2484407484407485,6.189592,141
3.248229714805431,6.1895666,141
3.2480187085877614,6.189526,141
3.247807729782397,6.1894794,141
3.2475967783839956,6.1894636,141
3.2473858543872183,6.1894608,141
3.2471749577867257,6.189362,141
3.2469640885771804,6.189296,141
3.2467532467532467,6.18929,141
3.24654243230959,6.189269,141
3.2463316452408777,6.189263,141
3.2461208855417776,6.189228,141
3.2459101532069594,6.1892204,141
3.2456994482310937,6.1891613,141
3.2454887706088535,6.189127,141
3.2452781203349126,6.189104,141
3.245067497403946,6.1890874,141
3.24485690181063,6.1890583,141
3.244646333549643,6.1890564,141
3.244435792615664,6.1890373,141
3.244225279003374,6.1890216,141
3.2440147927074547,6.1889267,141
3.24380433372259,6.188921,141
3.243593902043464,6.18891,141
3.2433834976647637,6.188848,141
3.2431731205811767,6.188821,141
3.242962770787391,6.1887507,141
3.2427524482780985,6.188637,141
3.2425421530479897,6.188616,141
3.242331885091758,6.1885233,141
3.242121644404098,6.188492,141
3.2419114309797057,6.188455,141
3.241701244813278,6.18839,141
3.2414910858995136,6.1882224,141
3.241280954233113,6.1881995,141
3.241070849808777,6.188159,141
3.240860772621208,6.188135,141
3.2406507226651113,6.188031,141
3.240440699935191,6.1880293,141
3.240230704426155,6.18794,141
3.240020736132711,6.18794,141
3.239810795049569,6.187934,141
3.2396008811714396,6.18793,141
3.2393909944930352,6.1878443,141
3.2391811350090696,6.187775,141
3.238971302714258,6.187764,141
3.2387614976033166,6.1876974,141
3.238551719670963,6.1876893,141
3.238341968911917,6.1876855,141
3.238132245320899,6.187647,141
3.2379225488926306,6.1876316,141
3.237712879621835,6.187595,141
3.2375032375032373,6.1875443,141
3.237293622531564,6.1874676,141
3.237084034701541,6.187451,141
3.236874474007898,6.1874247,141
3.236664940445365,6.1873226,141
3.2364554340086737,6.1872697,141
3.236245954692557,6.187257,141
3.236036502491748,6.1871967,141
3.235827077400984,6.187196,141
3.2356176794150002,6.187056,141
3.235408308528536,6.1869397,141
3.2351989647363313,6.1868997,141
3.2349896480331264,6.1868477,141
3.234780358413664,6.1868114,141
3.2345710958726874,6.1867056,141
3.2343618604049422,6.186664,141
3.2341526520051747,6.1866627,141
3.233943470668133,6.186619,141
3.2337343163885657,6.1865897,141
3.233525189161224,6.186587,141
3.233316088980859,6.1865396,141
3.2331070158422244,6.186539,141
3.232897969740075,6.186512,141
3.2326889506691665,6.186376,141
3.2324799586242565,6.186361,141
3.2322709936001033,6.1861067,141
3.2320620555914674,6.1860075,141
3.2318531445931096,6.1859446,141
3.231644260599793,6.1859303,141
3.231435403606282,6.1858287,140
3.2312265736073416,6.185803,140
3.231017770597738,6.185792,140
3.2308089945722407,6.1857176,140
3.230600245525619,6.185641,140
3.2303915234526426,6.1856117,140
3.2301828283480845,6.1854386,140
3.2299741602067185,6.1854296,140
3.229765519023319,6.185424,140
3.2295569047926627,6.185418,140
3.2293483175095266,6.185317,140
3.2291397571686904,6.185301,140
3.228931223764934,6.1852775,140
3.228722717293039,6.185184,140
3.2285142377477887,6.184978,140
3.228305785123967,6.184846,140
3.22809735941636,6.1848245,140
3.2278889606197545,6.184657,140
3.2276805887289393,6.184485,140
3.227472243738704,6.1844554,140
3.227263925643839,6.1843762,140
3.2270556344391377,6.184353,140
3.226847370119393,6.1843066,140
3.2266391326794013,6.184258,140
3.2264309221139573,6.184186,140
3.2262227384178606,6.1841106,140
3.226014581585909,6.184099,140
3.225806451612903,6.1840544,140
3.2255983484936457,6.184008,140
3.225390272222939,6.18398,140
3.225182222795588,6.1839757,140
3.224974200206398,6.1839647,140
3.2247662044501775,6.1838927,140
3.2245582355217337,6.183855,140
3.2243502934158768,6.1838465,140
3.224142378127418,6.183842,140
3.22393448965117,6.183825,140
3.223726627981947,6.1837955,140
3.2235187931145637,6.183727,140
3.223310985043837,6.1837177,140
3.2231032037645844,6.1836944,140
3.2228954492716255,6.183676,140
3.222687721559781,6.183652,140
3.222480020623872,6.1836014,140
3.222272346458723,6.183592,140
3.2220646990591573,6.183408,140
3.221857078420001,6.1833467,140
3.2216494845360826,6.183335,140
3.2214419174022293,6.183295,140
3.2212343770132716,6.1832085,140
3.2210268633640404,6.1832027,140
3.2208193764493687,6.183168,140
3.2206119162640903,6.183164,140
3.22040448280304,6.1830993,140
3.220197076061055,6.182975,140
3.2199896960329726,6.182938,140
3.2197823427136325,6.182919,140
3.219575016097875,6.1827216,140
3.219367716180542,6.1827197,140
3.219160442956477,6.182686,140
3.2189531964205242,6.18261,140
3.2187459765675293,6.182586,140
3.21853878339234,6.1825223,140
3.218331616889804,6.182427,140
3.2181244770547726,6.1824036,140
3.2179173638820955,6.182346,140
3.217710277366626,6.1822505,140
3.2175032175032174,6.1822453,140
3.2172961842867256,6.182197,140
3.217089177712006,6.1821933,140
3.2168821977739177,6.182105,140
3.216675244467319,6.182072,140
3.21646831778707,6.181969,140
3.216261417728033,6.1819153,140
3.216054544285071,6.1816974,140
3.2158476974530488,6.181696,140
3.2156408772268312,6.181618,140
3.215434083601286,6.181606,140
3.2152273165712817,6.181566,140
3.2150205761316872,6.1813655,140
3.2148138622773743,6.181276,140
3.2146071750032146,6.1812124,140
3.2144005143040824,6.181086,140
3.214193880174852,6.1810784,140
3.2139872726104004,6.1809583,140
3.2137806916056046,6.180946,140
3.2135741371553443,6.1809278,140
3.2133676092544987,6.1809163,140
3.21316110789795,6.180867,140
3.2129546330805807,6.1808596,140
3.2127481847972756,6.1808143,140
3.2125417630429194,6.180812,140
3.2123353678123996,6.18078,140
3.212128999100604,6.1807275,140
3.2119226569024217,6.180701,140
3.2117163412127443,6.1806345,140
3.211510052026463,6.1805997,140
3.2113037893384715,6.1805925,140
3.2110975531436643,6.1805778,140
3.210891343436938,6.1805735,140
3.2106851602131896,6.180545,140
3.2104790034673174,6.1805286,140
3.2102728731942216,6.180447,140
3.210066769388803,6.180371,140
3.2098606920459654,6.1802707,140
3.2096546411606113,6.180255,140
3.2094486167276464,6.180181,140
3.209242618741977,6.1801376,140
3.209036647198511,6.1801367,140
3.2088307020921576,6.1800513,140
3.208624783417827,6.1799464,140
3.208418891170431,6.179938,140
3.208213025344883,6.1798463,140
3.2080071859360966,6.1797767,140
3.2078013729389876,6.1797633,140
3.2075955863484733,6.1797466,140
3.2073898261594715,6.1797276,140
3.207184092366902,6.1797147,140
3.2069783849656854,6.1797123,140
3.206772703950744,6.1796565,140
3.2065670493170013,6.179635,140
3.206361421059382,6.1794205,140
3.2061558191728117,6.1793914,140
3.2059502436522185,6.1793637,140
3.2057446944925307,6.1793203,140
3.205539171688678,6.1792307,140
3.205333675235592,6.1791587,140
3.2051282051282053,6.1790967,140
3.204922761361451,6.1790876,140
3.204717343930265,6.179031,140
3.2045119528295842,6.178979,140
3.204306588054345,6.178936,140
3.2041012495994874,6.1788797,140
3.203895937459951,6.1788287,140
3.2036906516306787,6.1786695,140
3.203485392106612,6.178625,140
3.203280158882696,6.178529,140
3.2030749519538757,6.178513,140
3.202869771315098,6.178318,140
3.2026646169613118,6.178288,140
3.202459488887466,6.178252,140
3.2022543870885105,6.178203,140
3.202049311559398,6.178168,140
3.201844262295082,6.1781287,140
3.201639239290517,6.1781282,140
3.201434242540658,6.1780877,140
3.2012292720404636,6.1780276,140
3.201024327784891,6.178014,140
3.2008194097689007,6.177903,140
3.2006145179874537,6.1778884,140
3.200409652435512,6.1777835,140
3.200204813108039,6.177637,140
3.2,6.177635,140
3.1997952131063614,6.1776276,140
3.19959045242209,6.1775656,140
3.199385717942155,6.177554,140
3.1991810096615265,6.1775436,140
3.198976327575176,6.177496,140
3.1987716716780756,6.177459,140
3.1985670419651995,6.177389,140
3.198362438431523,6.1773877,140
3.1981578610720227,6.177371,140
3.197953309881676,6.1773205,140
3.1977487848554618,6.177314,140
3.197544285988361,6.177181,140
3.197339813275355,6.1769276,140
3.1971353667114264,6.176897,140
3.1969309462915603,6.1768785,140
3.196726552010741,6.1768317,140
3.196522183863956,6.1768155,140
3.1963178418461933,6.1767187,140
3.196113525952442,6.176668,140
3.1959092361776924,6.1766567,140
3.1957049725169373,6.176642,140
3.195500734965169,6.1765447,140
3.1952965235173822,6.17653,140
3.195092338168573,6.176482,140
3.194888178913738,6.1764426,140
3.1946840457478753,6.17643,140
3.1944799386659852,6.1764107,140
3.194275857663068,6.176214,140
3.1940718027341255,6.1762033,140
3.1938677738741617,6.1762033,140
3.193663771078181,6.176202,140
3.193459794341189,6.1761804,140
3.1932558436581937,6.1760707,140
3.1930519190242035,6.1760273,140
3.1928480204342273,6.176017,140
3.1926441478832768,6.175981,140
3.1924403013663643,6.1759696,140
3.1922364808785035,6.175952,140
3.192032686414709,6.175889,140
3.191828917969997,6.1758847,140
3.1916251755393845,6.1758714,140
3.1914214591178913,6.175852,140
3.191217768700536,6.1758423,140
3.191014104282341,6.1758385,140
3.190810465858328,6.1758227,140
3.190606853423521,6.175814,140
3.1904032669729454,6.175743,140
3.190199706501627,6.175668,140
3.1899961720045935,6.1756473,140
3.189792663476874,6.175595,140
3.189589180913498,6.175497,140
3.189385724309498,6.175496,140
3.1891822936599055,6.1754937,140
3.1889788889597552,6.175439,140
3.188775510204082,6.1754255,140
3.1885721573879215,6.1754007,140
3.188368830506313,6.1753883,140
3.1881655295542943,6.175368,140
3.1879622545269064,6.1753654,140
3.18775900541919,6.1752977,140
3.187555782226189,6.175297,140
3.1873525849429463,6.175155,140
3.1871494135645078,6.1750846,140
3.18694626808592,6.1750836,140
3.186743148502231,6.1750097,140
3.186540054808489,6.1750073,140
3.186336986999745,6.174995,140
3.1861339450710506,6.174993,140
3.185930929017459,6.1749907,140
3.1857279388340234,6.1749005,140
3.1855249745158,6.17489,140
3.1853220360578454,6.1748857,140
3.1851191234552174,6.174808,140
3.184916236702975,6.1748013,140
3.1847133757961785,6.174799,140
3.1845105407298897,6.1747513,140
3.184307731499172,6.174732,140
3.1841049480990895,6.174722,140
3.183902190524707,6.174639,140
3.183699458771092,6.1745005,140
3.183496752833312,6.1744866,140
3.1832940727064365,6.1744604,140
3.183091418385536,6.174406,140
3.182888789865682,6.1743956,140
3.1826861871419476,6.174391,140
3.1824836102094074,6.1743703,140
3.1822810590631363,6.174349,140
3.1820785336982116,6.174305,140
3.181876034109711,6.174278,140
3.181673560292714,6.1742597,140
3.181471112242301,6.1742015,140
3.1812686899535536,6.174201,140
3.181066293421555,6.174041,140
3.1808639226413895,6.1740217,140
3.1806615776081424,6.1738772,140
3.180459258316901,6.1738496,140
3.1802569647627528,6.173792,140
3.1800546969407875,6.173777,140
3.1798524548460954,6.173771,140
3.179650238473768,6.1736975,140
3.1794480478188984,6.1736884,140
3.1792458828765815,6.1736827,140
3.1790437436419126,6.1736145,140
3.178841630109988,6.173548,140
3.178639542275906,6.1735015,140
3.178437480134766,6.1734924,140
3.1782354436816678,6.173473,140
3.178033432911714,6.173449,140
3.1778314478200076,6.173445,140
3.1776294884016525,6.1734443,140
3.177427554651754,6.1734433,140
3.177225646565419,6.1734405,140
3.177023764137756,6.1733804,140
3.1768219073638733,6.17331,140
3.1766200762388817,6.17329,140
3.1764182707578934,6.1732483,140
3.176216490916021,6.173166,140
3.176014736708378,6.173138,140
3.1758130081300813,6.1730475,140
3.1756113051762465,6.1730385,140
3.1754096278419914,6.1730294,140
3.175207976122436,6.1730247,140
3.1750063500127,6.172994,140
3.1748047495079055,6.1729836,140
3.1746031746031744,6.172981,140
3.174401625293632,6.172937,140
3.1742001015744035,6.1728897,140
3.1739986034406145,6.1727433,140
3.173797130887394,6.1726913,140
3.17359568390987,6.1726217,140
3.1733942625031735,6.172562,140
3.173192866662436,6.1725516,140
3.1729914963827897,6.1725416,140
3.172790151659369,6.1724577,140
3.1725888324873095,6.1723943,140
3.1723875388617473,6.1723075,140
3.17218627077782,6.172272,140
3.171985028230667,6.1721463,140
3.1717838112154277,6.1720977,140
3.171582619727244,6.172095,140
3.1713814537612586,6.171964,140
3.171180313312615,6.1719255,140
3.170979198376459,6.1718717,140
3.170778108947936,6.171792,140
3.170577045022194,6.1717896,140
3.170376006594382,6.171781,140
3.17017499365965,6.171723,140
3.169974006213149,6.1716785,140
3.169773044250032,6.1715455,140
3.1695721077654517,6.1713386,140
3.1693711967545637,6.171276,140
3.1691703112125245,6.171232,140
3.1689694511344912,6.171066,140
3.168768616515622,6.1709657,140
3.1685678073510775,6.170844,140
3.168367023636018,6.1708393,140
3.168166265365606,6.170831,140
3.167965532535006,6.1708117,140
3.1677648251393817,6.170771,140
3.1675641431738994,6.1706357,140
3.167363486633726,6.1706285,140
3.1671628555140305,6.1705813,140
3.1669622498099823,6.170558,140
3.166761669516752,6.170473,140
3.1665611146295123,6.170463,140
3.166360585143436,6.170452,140
3.166160081053698,6.170289,140
3.165959602355474,6.170262,140
3.1657591490439407,6.170227,140
3.1655587211142766,6.1701922,140
3.1653583185616614,6.1701756,140
3.165157941381275,6.169969,140
3.1649575895682998,6.1699014,140
3.164757263117919,6.169883,140
3.1645569620253164,6.169838,140
3.1643566862856782,6.1697483,140
3.1641564358941907,6.169698,140
3.1639562108460417,6.1695805,140
3.1637560111364214,6.1695137,140
3.1635558367605188,6.169479,140
3.1633556877135267,6.1694465,140
3.163155563990637,6.1694326,140
3.1629554655870447,6.1694145,140
3.162755392497944,6.169358,140
3.1625553447185326,6.1693573,140
3.1623553222440073,6.169344,140
3.1621553250695675,6.1692767,139
3.1619553531904128,6.1692753,139
3.1617554066017455,6.169275,139
3.161555485298767,6.1691637,139
3.161355589276682,6.1691465,139
3.161155718530695,6.1690955,139
3.1609558730560123,6.168987,139
3.1607560528478413,6.168936,139
3.1605562579013906,6.168924,139
3.16035648821187,6.1688633,139
3.160156743774491,6.1688457,139
3.1599570245844655,6.168807,139
3.159757330637007,6.168772,139
3.1595576619273302,6.168723,139
3.159358018450651,6.168661,139
3.159158400202186,6.168647,139
3.1589588071771546,6.1686015,139
3.158759239370775,6.168593,139
3.158559696778269,6.168503,139
3.158360179394858,6.1683564,139
3.1581606872157657,6.168319,139
3.1579612202362153,6.1682982,138
3.157761778451434,6.1682835,138
3.157562361856647,6.1682644,138
3.1573629704470827,6.168262,138
3.1571636042179705,6.1682115,138
3.156964263164541,6.168108,138
3.156764947282025,6.1681013,138
3.1565656565656566,6.1679864,138
3.1563663910106685,6.1679854,138
3.1561671506122964,6.167933,138
3.155967935365777,6.167905,138
3.155768745266347,6.167884,138
3.155569580309246,6.1678586,138
3.1553704404897136,6.1676893,138
3.155171325802991,6.167634,138
3.154972236244321,6.1676297,138
3.154773171808947,6.167623,138
3.1545741324921135,6.16757,138
3.154375118289067,6.167533,138
3.1541761291950543,6.1675034,138
3.153977165205324,6.167493,138
3.1537782263151257,6.1674533,138
3.15357931251971,6.167395,138
3.153380423814329,6.1673775,138
3.153181560194236,6.1673265,138
3.1529827216546855,6.167319,138
3.1527839081909326,6.167297,138
3.1525851197982346,6.167244,138
3.1523863564718493,6.167243,138
3.152187618207036,6.167223,138
3.1519889049990546,6.1672215,138
3.151790216843167,6.1670766,138
3.151591553734636,6.1670046,138
3.1513929156687257,6.166967,138
3.1511943026407008,6.1668973,138
3.1509957146458283,6.166875,138
3.1507971516793747,6.166839,138
3.15059861373661,6.1668153,138
3.1504001008128033,6.166809,138
3.150201612903226,6.166774,138
3.15000315000315,6.166769,138
3.149804712107849,6.1667066,138
3.1496062992125986,6.1666884,138
3.1494079113126734,6.166684,138
3.1492095484033507,6.1666646,138
3.1490112104799093,6.1666007,138
3.148812897537628,6.166592,138
3.1486146095717884,6.16658,138
3.1484163465776716,6.166579,138
3.1482181085505605,6.1665487,138
3.1480198954857395,6.166514,138
3.147821707378494,6.166413,138
3.147623544224111,6.166312,138
3.1474254060178772,6.166309,138
3.147227292755083,6.1663017,138
3.1470292044310173,6.166252,138
3.146831141040972,6.166166,138
3.146633102580239,6.1661158,138
